曲A,曲B,演奏公演数,全公演割合,演奏ツアー数,全ツアー割合
Gyakuten Sayonara,flat song,31,0.028466483011937556,2,0.04878048780487805
Sawarenai Uta,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Snow Loop,over driver,31,0.028466483011937556,2,0.04878048780487805
Micro Paradiso!,Nonfiction Compass,31,0.028466483011937556,2,0.04878048780487805
Snow Loop,Snow Reverse,31,0.028466483011937556,2,0.04878048780487805
Mikazuki no Yoru no Mannaka,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Sawarenai Uta,Signal ABC,31,0.028466483011937556,2,0.04878048780487805
Santa Claus wa Juutai-chuu,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Master Volume,Protract Countdown,14,0.012855831037649219,2,0.04878048780487805
Boku wa Kimi ni Naritai,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Koko de Atta ga Kemonomichi,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Snow Loop,flat song,31,0.028466483011937556,2,0.04878048780487805
5-bu-go no Stardust,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Nonfiction Compass,Signal ABC,31,0.028466483011937556,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Love Song wa Totsuzen ni? ~What is the name of that mystery??~,31,0.028466483011937556,2,0.04878048780487805
Pistol Galaxy,Santa Claus wa Juutai-chuu,32,0.02938475665748393,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Pistol Galaxy,31,0.028466483011937556,2,0.04878048780487805
Signal ABC,flat song,32,0.02938475665748393,2,0.04878048780487805
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Protract Countdown,15,0.013774104683195593,2,0.04878048780487805
Gyakuten Sayonara,Micro Paradiso!,31,0.028466483011937556,2,0.04878048780487805
MR. Andy,Sakura no Ato (all quartets lead to the?),35,0.03213957759412305,2,0.04878048780487805
Signal ABC,UNO Story,6,0.005509641873278237,2,0.04878048780487805
MR. Andy,Nihil Pip Viper,20,0.018365472910927456,2,0.04878048780487805
Chandelier Waltz,Sora no Tobikata,13,0.011937557392102846,2,0.04878048780487805
Kirai = Kirai,Ryusei no Squall,27,0.024793388429752067,2,0.04878048780487805
Micro Paradiso!,Seku x Kara x Shisonzuuru,34,0.031221303948576674,2,0.04878048780487805
"Catch up, latency",MR. Andy,20,0.018365472910927456,2,0.04878048780487805
Micro Paradiso!,Pistol Galaxy,31,0.028466483011937556,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Little Time Stop,31,0.028466483011937556,2,0.04878048780487805
Phantom Joke,Ryusei no Squall,23,0.021120293847566574,2,0.04878048780487805
Little Time Stop,Micro Paradiso!,31,0.028466483011937556,2,0.04878048780487805
Micro Paradiso!,Sawarenai Uta,31,0.028466483011937556,2,0.04878048780487805
Sayonara Dai Kyu Wakusei,cody beats,5,0.004591368227731864,2,0.04878048780487805
Phantom Joke,Slow Curve wa Utenai (that made me crazy),33,0.030303030303030304,2,0.04878048780487805
3 minutes replay,cody beats,20,0.018365472910927456,2,0.04878048780487805
MR. Andy,Mekator Jikuu Tankentai,31,0.028466483011937556,2,0.04878048780487805
Protract Countdown,Sanpo Saki My Life,29,0.02662993572084481,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,UNO Story,8,0.0073461891643709825,2,0.04878048780487805
Shupurehikouru ~Sekai ga Owaru Mae ni~,cody beats,29,0.02662993572084481,2,0.04878048780487805
Shupurehikouru ~Sekai ga Owaru Mae ni~,Sora no Tobikata,19,0.017447199265381085,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Koko de Atta ga Kemonomichi,31,0.028466483011937556,2,0.04878048780487805
Little Time Stop,Sawarenai Uta,31,0.028466483011937556,2,0.04878048780487805
Kimi no Hitomi ni Koishi Tenai,Linear Blue wo Kikinagara,14,0.012855831037649219,2,0.04878048780487805
5-bu-go no Stardust,Signal ABC,31,0.028466483011937556,2,0.04878048780487805
5-bu-go no Stardust,"I wanna believe, Yoru o Iku",31,0.028466483011937556,2,0.04878048780487805
Cheap Cheap Endroll,Clover,26,0.023875114784205693,2,0.04878048780487805
3 minutes replay,Orion wo Nazoru,22,0.020202020202020204,2,0.04878048780487805
"I wanna believe, Yoru o Iku",flat song,31,0.028466483011937556,2,0.04878048780487805
Cheap Cheap Endroll,Own Civilization (nano‐mile met),50,0.04591368227731864,2,0.04878048780487805
Boku wa Kimi ni Naritai,"I wanna believe, Yoru o Iku",31,0.028466483011937556,2,0.04878048780487805
Protract Countdown,Sora no Tobikata,19,0.017447199265381085,2,0.04878048780487805
Cheap Cheap Endroll,MIDNIGHT JUNGLE,37,0.03397612488521579,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Santa Claus wa Juutai-chuu,31,0.028466483011937556,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Mikazuki no Yoru no Mannaka,31,0.028466483011937556,2,0.04878048780487805
"I wanna believe, Yoru o Iku",over driver,31,0.028466483011937556,2,0.04878048780487805
Cheap Cheap Endroll,fake town baby,53,0.048668503213957756,2,0.04878048780487805
Cheap Cheap Endroll,Fiction Freak Crisis,39,0.03581267217630854,2,0.04878048780487805
Orion wo Nazoru,Sayonara Dai Kyu Wakusei,4,0.0036730945821854912,2,0.04878048780487805
"I wanna believe, Yoru o Iku",Sawarenai Uta,31,0.028466483011937556,2,0.04878048780487805
Snow Reverse,UNO Story,9,0.008264462809917356,2,0.04878048780487805
Gyakuten Sayonara,Little Time Stop,31,0.028466483011937556,2,0.04878048780487805
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Scarsdale,36,0.03305785123966942,2,0.04878048780487805
23:25,kaleido proud fiesta,27,0.024793388429752067,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Micro Paradiso!,33,0.030303030303030304,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Snow Loop,31,0.028466483011937556,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Radial Night Chaser,33,0.030303030303030304,2,0.04878048780487805
Atorakushon ga Hajimaru (they call it “NO.6”),kaleido proud fiesta,13,0.011937557392102846,2,0.04878048780487805
Boku wa Kimi ni Naritai,UNO Story,8,0.0073461891643709825,2,0.04878048780487805
Koko de Atta ga Kemonomichi,Signal ABC,32,0.02938475665748393,2,0.04878048780487805
"Catch up, latency",kaleido proud fiesta,24,0.02203856749311295,2,0.04878048780487805
kaleido proud fiesta,"kid, I like quartet",13,0.011937557392102846,2,0.04878048780487805
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Shupurehikouru ~Sekai ga Owaru Mae ni~,16,0.014692378328741965,2,0.04878048780487805
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Sanpo Saki My Life,38,0.03489439853076217,2,0.04878048780487805
3 minutes replay,Bachigai Hummingbird,20,0.018365472910927456,2,0.04878048780487805
Sanpo Saki My Life,Shupurehikouru ~Sekai ga Owaru Mae ni~,29,0.02662993572084481,2,0.04878048780487805
Yume ga Sametara (at that river),kaleido proud fiesta,29,0.02662993572084481,2,0.04878048780487805
Love Song wa Totsuzen ni? ~What is the name of that mystery??~,Nonfiction Compass,31,0.028466483011937556,2,0.04878048780487805
fake town baby,"kid, I like quartet",24,0.02203856749311295,1,0.024390243902439025
Ryusei Kouro,Worldwide Supergirl,1,0.0009182736455463728,1,0.024390243902439025
Kirai = Kirai,mouth to mouse(sent you),10,0.009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),fake town baby,24,0.02203856749311295,1,0.024390243902439025
Bokutachi no Shippai,mouth to mouse(sent you),10,0.009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Pandemic Sudden Death,25,0.02295684113865932,1,0.024390243902439025
flat song,"kid, I like quartet",24,0.02203856749311295,1,0.024390243902439025
Bokura no Sono Saki,Sugar Song to Bitter Step,12,0.011019283746556474,1,0.024390243902439025
"10% roll, 10% romance",Messenger From Zen Sekai,10,0.009182736455463728,1,0.024390243902439025
Bokura no Sono Saki,Tettoutetsubi Yonayona Drive,12,0.011019283746556474,1,0.024390243902439025
23:25,"Yuunagi, Ensemble",7,0.006427915518824609,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),flat song,24,0.02203856749311295,1,0.024390243902439025
Kimi wa Iiko,Sayonara Summer Time Machine,5,0.004591368227731864,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Sugar Song to Bitter Step,25,0.02295684113865932,1,0.024390243902439025
Scarsdale,"Yuunagi, Ensemble",1,0.0009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Shoegazer Speaker,24,0.02203856749311295,1,0.024390243902439025
"10% roll, 10% romance",meet the world time,10,0.009182736455463728,1,0.024390243902439025
"10% roll, 10% romance",Coffee Cup Syndrome,10,0.009182736455463728,1,0.024390243902439025
MR. Andy,RUNNERS HIGH REPRISE,24,0.02203856749311295,1,0.024390243902439025
"10% roll, 10% romance",BUSTER DICE MISERY,15,0.013774104683195593,1,0.024390243902439025
Drum Solo,RUNNERS HIGH REPRISE,20,0.018365472910927456,1,0.024390243902439025
RUNNERS HIGH REPRISE,"kid, I like quartet",25,0.02295684113865932,1,0.024390243902439025
"10% roll, 10% romance",instant EGOIST,14,0.012855831037649219,1,0.024390243902439025
Chandelier Waltz,flat song,24,0.02203856749311295,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),MR. Andy,25,0.02295684113865932,1,0.024390243902439025
Full Color Program,Shoegazer Speaker,3,0.0027548209366391185,1,0.024390243902439025
RUNNERS HIGH REPRISE,fake town baby,24,0.02203856749311295,1,0.024390243902439025
Counter Identity,Sakura no Ato (all quartets lead to the?),8,0.0073461891643709825,1,0.024390243902439025
Bokura no Sono Saki,RUNNERS HIGH REPRISE,12,0.011019283746556474,1,0.024390243902439025
Full Color Program,Kimi ga Otona ni Natte Shimau Mae ni,1,0.0009182736455463728,1,0.024390243902439025
"10% roll, 10% romance",Cross Heart 1 Gousen (Advantage In a Long Time),24,0.02203856749311295,1,0.024390243902439025
Protract Countdown,Sentimental Period,19,0.017447199265381085,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,Sentimental Period,4,0.0036730945821854912,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Mekator Jikuu Tankentai,24,0.02203856749311295,1,0.024390243902439025
Orion wo Nazoru,Ryusei Kouro,2,0.0018365472910927456,1,0.024390243902439025
5-bu-go no Stardust,Hikari Nodokeki Haru no Hi ni,1,0.0009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,24,0.02203856749311295,1,0.024390243902439025
Sakura no Ato (all quartets lead to the?),mouth to mouse(sent you),13,0.011937557392102846,1,0.024390243902439025
"I wanna believe, Yoru o Iku",Sayonara Summer Time Machine,3,0.0027548209366391185,1,0.024390243902439025
RUNNERS HIGH REPRISE,flat song,26,0.023875114784205693,1,0.024390243902439025
5-bu-go no Stardust,Protract Countdown,1,0.0009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),RUNNERS HIGH REPRISE,24,0.02203856749311295,1,0.024390243902439025
3 minutes replay,5-bu-go no Stardust,1,0.0009182736455463728,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,Ryusei Kouro,1,0.0009182736455463728,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Ryusei Kouro,1,0.0009182736455463728,1,0.024390243902439025
Bokura no Sono Saki,Cross Heart 1 Gousen (Advantage In a Long Time),12,0.011019283746556474,1,0.024390243902439025
Mikansei Daisy,Ryusei Kouro,1,0.0009182736455463728,1,0.024390243902439025
Full Color Program,Mekator Jikuu Tankentai,1,0.0009182736455463728,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Tettoutetsubi Yonayona Drive,24,0.02203856749311295,1,0.024390243902439025
Another World,Counter Identity,3,0.0027548209366391185,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Sanpo Saki My Life,24,0.02203856749311295,1,0.024390243902439025
Ryusei Kouro,over driver,1,0.0009182736455463728,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,MR. Andy,3,0.0027548209366391185,1,0.024390243902439025
MR. Andy,Pandemic Sudden Death,25,0.02295684113865932,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,flat song,24,0.02203856749311295,1,0.024390243902439025
Full Color Program,Momai termination,7,0.006427915518824609,1,0.024390243902439025
Shoegazer Speaker,fake town baby,24,0.02203856749311295,1,0.024390243902439025
"10% roll, 10% romance",flat song,26,0.023875114784205693,1,0.024390243902439025
Bokura no Sono Saki,fake town baby,12,0.011019283746556474,1,0.024390243902439025
"10% roll, 10% romance",Shoegazer Speaker,25,0.02295684113865932,1,0.024390243902439025
Bokura no Sono Saki,flat song,12,0.011019283746556474,1,0.024390243902439025
Full Color Program,Tasogare in the Spy,2,0.0018365472910927456,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,RUNNERS HIGH REPRISE,26,0.023875114784205693,1,0.024390243902439025
Micro Paradiso!,Sayonara Summer Time Machine,6,0.005509641873278237,1,0.024390243902439025
fake town baby,flat song,24,0.02203856749311295,1,0.024390243902439025
Drum Solo,Mekator Jikuu Tankentai,20,0.018365472910927456,1,0.024390243902439025
Bokura no Sono Saki,Drum Solo,10,0.009182736455463728,1,0.024390243902439025
Pandemic Sudden Death,flat song,24,0.02203856749311295,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,Kimi no Moto e,2,0.0018365472910927456,1,0.024390243902439025
Pandemic Sudden Death,fake town baby,24,0.02203856749311295,1,0.024390243902439025
Sanpo Saki My Life,Shoegazer Speaker,24,0.02203856749311295,1,0.024390243902439025
Nonfiction Compass,Sayonara Summer Time Machine,3,0.0027548209366391185,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Mekator Jikuu Tankentai,24,0.02203856749311295,1,0.024390243902439025
Mekator Jikuu Tankentai,RUNNERS HIGH REPRISE,24,0.02203856749311295,1,0.024390243902439025
Drum Solo,Sanpo Saki My Life,21,0.01928374655647383,1,0.024390243902439025
Bokura no Sono Saki,Mekator Jikuu Tankentai,12,0.011019283746556474,1,0.024390243902439025
Sanpo Saki My Life,flat song,24,0.02203856749311295,1,0.024390243902439025
Tettoutetsubi Yonayona Drive,flat song,24,0.02203856749311295,1,0.024390243902439025
Mekator Jikuu Tankentai,Sanpo Saki My Life,25,0.02295684113865932,1,0.024390243902439025
Mekator Jikuu Tankentai,fake town baby,24,0.02203856749311295,1,0.024390243902439025
Sayonara Summer Time Machine,Snow Loop,3,0.0027548209366391185,1,0.024390243902439025
Sanpo Saki My Life,Tettoutetsubi Yonayona Drive,31,0.028466483011937556,1,0.024390243902439025
Mekator Jikuu Tankentai,flat song,24,0.02203856749311295,1,0.024390243902439025
Pistol Galaxy,Sayonara Summer Time Machine,3,0.0027548209366391185,1,0.024390243902439025
Drum Solo,flat song,20,0.018365472910927456,1,0.024390243902439025
Clover,Kimi no Moto e,4,0.0036730945821854912,1,0.024390243902439025
Bokutachi no Shippai,Slow Curve wa Utenai (that made me crazy),10,0.009182736455463728,1,0.024390243902439025
Bokura no Sono Saki,Shoegazer Speaker,12,0.011019283746556474,1,0.024390243902439025
MR. Andy,flat song,24,0.02203856749311295,1,0.024390243902439025
Ryusei Kouro,"kid, I like quartet",2,0.0018365472910927456,1,0.024390243902439025
3 minutes replay,Ryusei Kouro,1,0.0009182736455463728,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,Mikansei Daisy,1,0.0009182736455463728,1,0.024390243902439025
Radial Night Chaser,Sayonara Summer Time Machine,5,0.004591368227731864,1,0.024390243902439025
Hikari Nodokeki Haru no Hi ni,over driver,1,0.0009182736455463728,1,0.024390243902439025
Instrumental Jam,"Minority Report (darling, I love you)",4,0.0036730945821854912,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,fake town baby,25,0.02295684113865932,1,0.024390243902439025
Mikansei Daisy,over driver,1,0.0009182736455463728,1,0.024390243902439025
Karakuri Karukare,Protract Countdown,4,0.0036730945821854912,1,0.024390243902439025
Karakuri Karukare,Kimi no Moto e,5,0.004591368227731864,1,0.024390243902439025
Protract Countdown,over driver,1,0.0009182736455463728,1,0.024390243902439025
Drum Solo,MR. Andy,22,0.020202020202020204,1,0.024390243902439025
3 minutes replay,over driver,1,0.0009182736455463728,1,0.024390243902439025
Instrumental Jam,Orion wo Nazoru,8,0.0073461891643709825,1,0.024390243902439025
MR. Andy,Shoegazer Speaker,24,0.02203856749311295,1,0.024390243902439025
Bokura no Sono Saki,Pandemic Sudden Death,12,0.011019283746556474,1,0.024390243902439025
"10% roll, 10% romance",Mekator Jikuu Tankentai,24,0.02203856749311295,1,0.024390243902439025
RUNNERS HIGH REPRISE,Sanpo Saki My Life,24,0.02203856749311295,1,0.024390243902439025
Childhood Supernova,Protract Countdown,2,0.0018365472910927456,1,0.024390243902439025
Kimi no Moto e,Protract Countdown,18,0.01652892561983471,1,0.024390243902439025
Hatch I need,Orion wo Nazoru,6,0.005509641873278237,1,0.024390243902439025
Galileo no Showcase,Mikazuki no Yoru no Mannaka,1,0.0009182736455463728,1,0.024390243902439025
"10% roll, 10% romance",Bokura no Sono Saki,12,0.011019283746556474,1,0.024390243902439025
Shoegazer Speaker,flat song,24,0.02203856749311295,1,0.024390243902439025
Sugar Song to Bitter Step,flat song,27,0.024793388429752067,1,0.024390243902439025
"10% roll, 10% romance","kid, I like quartet",24,0.02203856749311295,1,0.024390243902439025
Another World,"Nigatsu, Hakuchu no Nagareboshi to Hikoukigumo",1,0.0009182736455463728,1,0.024390243902439025
Kirai = Kirai,Slow Curve wa Utenai (that made me crazy),10,0.009182736455463728,1,0.024390243902439025
Sanpo Saki My Life,Snow Answer,12,0.011019283746556474,1,0.024390243902439025
Nonfiction Compass,Snow Answer,12,0.011019283746556474,1,0.024390243902439025
MR. Andy,Mikazuki no Yoru no Mannaka,17,0.015610651974288337,1,0.024390243902439025
Otonoba Chukan Shiken,Snow Answer,12,0.011019283746556474,1,0.024390243902439025
Cross Heart 1 Gousen (Advantage In a Long Time),Otonoba Chukan Shiken,12,0.011019283746556474,1,0.024390243902439025
MR. Andy,Otonoba Chukan Shiken,14,0.012855831037649219,1,0.024390243902439025
"10% roll, 10% romance",Otonoba Chukan Shiken,14,0.012855831037649219,1,0.024390243902439025
Mekator Jikuu Tankentai,Otonoba Chukan Shiken,12,0.011019283746556474,1,0.024390243902439025
Otonoba Chukan Shiken,RUNNERS HIGH REPRISE,13,0.011937557392102846,1,0.024390243902439025
Otonoba Chukan Shiken,fake town baby,14,0.012855831037649219,1,0.024390243902439025
Otonoba Chukan Shiken,flat song,12,0.011019283746556474,1,0.024390243902439025
Invisible Sensation,Snow Answer,12,0.011019283746556474,1,0.024390243902439025
